0 Branching ratio for CHO      Total        1 branches
Lambda        Total        H/CO
5390.62      5.32E-19      5.32E-19
5391.62      5.33E-19      5.33E-19
5392.62      5.33E-19      5.33E-19
5393.62      5.33E-19      5.33E-19
5394.62      5.33E-19      5.33E-19
5395.62      5.33E-19      5.33E-19
5396.62      5.33E-19      5.33E-19
5397.62      5.34E-19      5.34E-19
5398.62      5.34E-19      5.34E-19
5399.62      5.34E-19      5.34E-19
5400.62      5.34E-19      5.34E-19
5401.62      5.34E-19      5.34E-19
5402.62      5.35E-19      5.35E-19
5403.62      5.35E-19      5.35E-19
5404.62      5.35E-19      5.35E-19
5405.62      5.35E-19      5.35E-19
5406.62      5.35E-19      5.35E-19
5407.62      5.36E-19      5.36E-19
5408.62      5.36E-19      5.36E-19
5409.62      5.36E-19      5.36E-19
5410.62      5.36E-19      5.36E-19
5411.62      5.36E-19      5.36E-19
5412.62      5.37E-19      5.37E-19
5413.62      5.37E-19      5.37E-19
5414.62      5.37E-19      5.37E-19
5415.62      5.37E-19      5.37E-19
5416.62      5.37E-19      5.37E-19
5417.62      5.38E-19      5.38E-19
5418.62      5.38E-19      5.38E-19
5419.62      5.38E-19      5.38E-19
5420.62      5.38E-19      5.38E-19
5421.62      5.38E-19      5.38E-19
5422.62      5.39E-19      5.39E-19
5423.62      5.39E-19      5.39E-19
5424.62      5.39E-19      5.39E-19
5425.62      5.39E-19      5.39E-19
5426.62      5.39E-19      5.39E-19
5427.62      5.40E-19      5.40E-19
5428.62      5.40E-19      5.40E-19
5429.62      5.40E-19      5.40E-19
5430.62      5.40E-19      5.40E-19
5431.62      5.40E-19      5.40E-19
5432.62      5.41E-19      5.41E-19
5433.62      5.41E-19      5.41E-19
5434.62      5.41E-19      5.41E-19
5435.62      5.41E-19      5.41E-19
5436.62      5.41E-19      5.41E-19
5437.62      5.42E-19      5.42E-19
5438.62      5.42E-19      5.42E-19
5439.62      5.42E-19      5.42E-19
5440.62      5.42E-19      5.42E-19
5441.62      5.42E-19      5.42E-19
5442.62      5.43E-19      5.43E-19
5443.62      5.43E-19      5.43E-19
5444.62      5.43E-19      5.43E-19
5445.62      5.43E-19      5.43E-19
5446.62      5.43E-19      5.43E-19
5447.62      5.44E-19      5.44E-19
5448.62      5.44E-19      5.44E-19
5449.62      5.44E-19      5.44E-19
5450.63      5.44E-19      5.44E-19
5451.63      5.44E-19      5.44E-19
5452.63      5.45E-19      5.45E-19
5453.63      5.45E-19      5.45E-19
5454.63      5.45E-19      5.45E-19
5455.63      5.45E-19      5.45E-19
5456.63      5.45E-19      5.45E-19
5457.63      5.46E-19      5.46E-19
5458.63      5.46E-19      5.46E-19
5459.63      5.46E-19      5.46E-19
5460.63      5.46E-19      5.46E-19
5461.63      5.46E-19      5.46E-19
5462.63      5.47E-19      5.47E-19
5463.63      5.47E-19      5.47E-19
5464.63      5.47E-19      5.47E-19
5465.63      5.47E-19      5.47E-19
5466.63      5.47E-19      5.47E-19
5467.63      5.48E-19      5.48E-19
5468.63      5.48E-19      5.48E-19
5469.63      5.48E-19      5.48E-19
5470.63      5.48E-19      5.48E-19
5471.63      5.48E-19      5.48E-19
5472.63      5.49E-19      5.49E-19
5473.63      5.49E-19      5.49E-19
5474.63      5.49E-19      5.49E-19
5475.63      5.49E-19      5.49E-19
5476.63      5.49E-19      5.49E-19
5477.63      5.50E-19      5.50E-19
5478.63      5.50E-19      5.50E-19
5479.63      5.50E-19      5.50E-19
5480.63      5.50E-19      5.50E-19
5481.63      5.50E-19      5.50E-19
5482.63      5.51E-19      5.51E-19
5483.63      5.51E-19      5.51E-19
5484.63      5.51E-19      5.51E-19
5485.63      5.51E-19      5.51E-19
5486.63      5.51E-19      5.51E-19
5487.63      5.51E-19      5.51E-19
5488.63      5.52E-19      5.52E-19
5489.63      5.52E-19      5.52E-19
5490.63      5.52E-19      5.52E-19
5491.63      5.52E-19      5.52E-19
5492.63      5.52E-19      5.52E-19
5493.63      5.53E-19      5.53E-19
5494.63      5.53E-19      5.53E-19
5495.63      5.53E-19      5.53E-19
5496.63      5.53E-19      5.53E-19
5497.63      5.53E-19      5.53E-19
5498.63      5.54E-19      5.54E-19
5499.63      5.54E-19      5.54E-19
5500.63      5.54E-19      5.54E-19
5501.63      5.54E-19      5.54E-19
5502.63      5.54E-19      5.54E-19
5503.63      5.55E-19      5.55E-19
5504.63      5.55E-19      5.55E-19
5505.63      5.55E-19      5.55E-19
5506.63      5.55E-19      5.55E-19
5507.63      5.55E-19      5.55E-19
5508.63      5.56E-19      5.56E-19
5509.63      5.56E-19      5.56E-19
5510.63      5.56E-19      5.56E-19
5511.63      5.56E-19      5.56E-19
5512.63      5.56E-19      5.56E-19
5513.63      5.57E-19      5.57E-19
5514.63      5.57E-19      5.57E-19
5515.63      5.57E-19      5.57E-19
5516.63      5.57E-19      5.57E-19
5517.63      5.57E-19      5.57E-19
5518.64      5.58E-19      5.58E-19
5519.64      5.58E-19      5.58E-19
5520.64      5.58E-19      5.58E-19
5521.64      5.58E-19      5.58E-19
5522.64      5.58E-19      5.58E-19
5523.64      5.59E-19      5.59E-19
5524.64      5.59E-19      5.59E-19
5525.64      5.59E-19      5.59E-19
5526.64      5.59E-19      5.59E-19
5527.64      5.59E-19      5.59E-19
5528.64      5.60E-19      5.60E-19
5529.64      5.60E-19      5.60E-19
5530.64      5.60E-19      5.60E-19
5531.64      5.60E-19      5.60E-19
5532.64      5.60E-19      5.60E-19
5533.64      5.61E-19      5.61E-19
5534.64      5.61E-19      5.61E-19
5535.64      5.61E-19      5.61E-19
5536.64      5.61E-19      5.61E-19
5537.64      5.61E-19      5.61E-19
5538.64      5.62E-19      5.62E-19
5539.64      5.62E-19      5.62E-19
5540.64      5.62E-19      5.62E-19
5541.64      5.62E-19      5.62E-19
5542.64      5.62E-19      5.62E-19
5543.64      5.63E-19      5.63E-19
5544.64      5.63E-19      5.63E-19
5545.64      5.63E-19      5.63E-19
5546.64      5.63E-19      5.63E-19
5547.64      5.63E-19      5.63E-19
5548.64      5.64E-19      5.64E-19
5549.64      5.64E-19      5.64E-19
5550.64      5.64E-19      5.64E-19
5551.64      5.64E-19      5.64E-19
5552.64      5.64E-19      5.64E-19
5553.64      5.65E-19      5.65E-19
5554.64      5.65E-19      5.65E-19
5555.64      5.65E-19      5.65E-19
5556.64      5.65E-19      5.65E-19
5557.64      5.65E-19      5.65E-19
5558.64      5.66E-19      5.66E-19
5559.64      5.66E-19      5.66E-19
5560.64      5.66E-19      5.66E-19
5561.64      5.66E-19      5.66E-19
5562.64      5.66E-19      5.66E-19
5563.64      5.67E-19      5.67E-19
5564.64      5.67E-19      5.67E-19
5565.64      5.67E-19      5.67E-19
5566.64      5.67E-19      5.67E-19
5567.64      5.67E-19      5.67E-19
5568.64      5.68E-19      5.68E-19
5569.64      5.68E-19      5.68E-19
5570.64      5.68E-19      5.68E-19
5571.64      5.68E-19      5.68E-19
5572.64      5.68E-19      5.68E-19
5573.64      5.68E-19      5.68E-19
5574.64      5.69E-19      5.69E-19
5575.64      5.69E-19      5.69E-19
5576.64      5.69E-19      5.69E-19
5577.64      5.69E-19      5.69E-19
5578.64      5.69E-19      5.69E-19
5579.64      5.70E-19      5.70E-19
5580.64      5.70E-19      5.70E-19
5581.64      5.70E-19      5.70E-19
5582.64      5.70E-19      5.70E-19
5583.64      5.70E-19      5.70E-19
5584.64      5.71E-19      5.71E-19
5585.64      5.71E-19      5.71E-19
5586.65      5.71E-19      5.71E-19
5587.65      5.71E-19      5.71E-19
5588.65      5.71E-19      5.71E-19
5589.65      5.72E-19      5.72E-19
5590.65      5.72E-19      5.72E-19
5591.65      5.72E-19      5.72E-19
5592.65      5.72E-19      5.72E-19
5593.65      5.72E-19      5.72E-19
5594.65      5.73E-19      5.73E-19
5595.65      5.73E-19      5.73E-19
5596.65      5.73E-19      5.73E-19
5597.65      5.73E-19      5.73E-19
5598.65      5.73E-19      5.73E-19
5599.65      5.74E-19      5.74E-19
5600.65      5.74E-19      5.74E-19
5601.65      5.74E-19      5.74E-19
5602.65      5.74E-19      5.74E-19
5603.65      5.74E-19      5.74E-19
5604.65      5.75E-19      5.75E-19
5605.65      5.75E-19      5.75E-19
5606.65      5.75E-19      5.75E-19
5607.65      5.75E-19      5.75E-19
5608.65      5.75E-19      5.75E-19
5609.65      5.76E-19      5.76E-19
5610.65      5.76E-19      5.76E-19
5611.65      5.76E-19      5.76E-19
5612.65      5.76E-19      5.76E-19
5613.65      5.76E-19      5.76E-19
5614.65      5.77E-19      5.77E-19
5615.65      5.77E-19      5.77E-19
5616.65      5.77E-19      5.77E-19
5617.65      5.77E-19      5.77E-19
5618.65      5.77E-19      5.77E-19
5619.65      5.78E-19      5.78E-19
5620.65      5.78E-19      5.78E-19
5621.65      5.78E-19      5.78E-19
5622.65      5.78E-19      5.78E-19
5623.65      5.78E-19      5.78E-19
5624.65      5.79E-19      5.79E-19
5625.65      5.79E-19      5.79E-19
5626.65      5.79E-19      5.79E-19
5627.65      5.79E-19      5.79E-19
5628.65      5.79E-19      5.79E-19
5629.65      5.80E-19      5.80E-19
5630.65      5.80E-19      5.80E-19
5631.65      5.80E-19      5.80E-19
5632.65      5.80E-19      5.80E-19
5633.65      5.80E-19      5.80E-19
5634.65      5.81E-19      5.81E-19
5635.65      5.81E-19      5.81E-19
5636.65      5.81E-19      5.81E-19
5637.65      5.81E-19      5.81E-19
5638.65      5.81E-19      5.81E-19
5639.65      5.82E-19      5.82E-19
5640.65      5.82E-19      5.82E-19
5641.65      5.82E-19      5.82E-19
5642.65      5.82E-19      5.82E-19
5643.65      5.82E-19      5.82E-19
5644.65      5.83E-19      5.83E-19
5645.65      5.83E-19      5.83E-19
5646.65      5.83E-19      5.83E-19
5647.65      5.83E-19      5.83E-19
5648.65      5.83E-19      5.83E-19
5649.65      5.84E-19      5.84E-19
5650.65      5.84E-19      5.84E-19
5651.65      5.84E-19      5.84E-19
5652.65      5.84E-19      5.84E-19
5653.65      5.84E-19      5.84E-19
5654.66      5.85E-19      5.85E-19
5655.66      5.85E-19      5.85E-19
5656.66      5.85E-19      5.85E-19
5657.66      5.85E-19      5.85E-19
5658.66      5.85E-19      5.85E-19
5659.66      5.85E-19      5.85E-19
5660.66      5.86E-19      5.86E-19
5661.66      5.86E-19      5.86E-19
5662.66      5.86E-19      5.86E-19
5663.66      5.86E-19      5.86E-19
5664.66      5.86E-19      5.86E-19
5665.66      5.87E-19      5.87E-19
5666.66      5.87E-19      5.87E-19
5667.66      5.87E-19      5.87E-19
5668.66      5.87E-19      5.87E-19
5669.66      5.87E-19      5.87E-19
5670.66      5.88E-19      5.88E-19
5671.66      5.88E-19      5.88E-19
5672.66      5.88E-19      5.88E-19
5673.66      5.88E-19      5.88E-19
5674.66      5.88E-19      5.88E-19
5675.66      5.89E-19      5.89E-19
5676.66      5.89E-19      5.89E-19
5677.66      5.89E-19      5.89E-19
5678.66      5.89E-19      5.89E-19
5679.66      5.89E-19      5.89E-19
5680.66      5.90E-19      5.90E-19
5681.66      5.90E-19      5.90E-19
5682.66      5.90E-19      5.90E-19
5683.66      5.90E-19      5.90E-19
5684.66      5.90E-19      5.90E-19
5685.66      5.91E-19      5.91E-19
5686.66      5.91E-19      5.91E-19
5687.66      5.91E-19      5.91E-19
5688.66      5.91E-19      5.91E-19
5689.66      5.91E-19      5.91E-19
5690.66      5.92E-19      5.92E-19
5691.66      5.92E-19      5.92E-19
5692.66      5.92E-19      5.92E-19
5693.66      5.92E-19      5.92E-19
5694.66      5.92E-19      5.92E-19
5695.66      5.93E-19      5.93E-19
5696.66      5.93E-19      5.93E-19
5697.66      5.93E-19      5.93E-19
5698.66      5.93E-19      5.93E-19
5699.66      5.93E-19      5.93E-19
5700.66      5.94E-19      5.94E-19
5701.66      5.94E-19      5.94E-19
5702.66      5.94E-19      5.94E-19
5703.66      5.94E-19      5.94E-19
5704.66      5.94E-19      5.94E-19
5705.66      5.95E-19      5.95E-19
5706.66      5.95E-19      5.95E-19
5707.66      5.95E-19      5.95E-19
5708.66      5.95E-19      5.95E-19
5709.66      5.95E-19      5.95E-19
5710.66      5.96E-19      5.96E-19
5711.66      5.96E-19      5.96E-19
5712.66      5.96E-19      5.96E-19
5713.66      5.96E-19      5.96E-19
5714.66      5.96E-19      5.96E-19
5715.66      5.97E-19      5.97E-19
5716.66      5.97E-19      5.97E-19
5717.66      5.97E-19      5.97E-19
5718.66      5.97E-19      5.97E-19
5719.66      5.97E-19      5.97E-19
5720.66      5.98E-19      5.98E-19
5721.66      5.98E-19      5.98E-19
5722.67      5.98E-19      5.98E-19
5723.67      5.98E-19      5.98E-19
5724.67      5.98E-19      5.98E-19
5725.67      5.99E-19      5.99E-19
5726.67      5.99E-19      5.99E-19
5727.67      5.99E-19      5.99E-19
5728.67      5.99E-19      5.99E-19
5729.67      5.99E-19      5.99E-19
5730.67      6.00E-19      6.00E-19
5731.67      6.00E-19      6.00E-19
5732.67      6.00E-19      6.00E-19
5733.67      6.00E-19      6.00E-19
5734.67      6.00E-19      6.00E-19
5735.67      6.01E-19      6.01E-19
5736.67      6.01E-19      6.01E-19
5737.67      6.01E-19      6.01E-19
5738.67      6.01E-19      6.01E-19
5739.67      6.01E-19      6.01E-19
5740.67      6.02E-19      6.02E-19
5741.67      6.02E-19      6.02E-19
5742.67      6.02E-19      6.02E-19
5743.67      6.02E-19      6.02E-19
5744.67      6.02E-19      6.02E-19
5745.67      6.03E-19      6.03E-19
5746.67      6.03E-19      6.03E-19
5747.67      6.03E-19      6.03E-19
5748.67      6.03E-19      6.03E-19
5749.67      6.03E-19      6.03E-19
5750.67      6.03E-19      6.03E-19
5751.67      6.04E-19      6.04E-19
5752.67      6.04E-19      6.04E-19
5753.67      6.04E-19      6.04E-19
5754.67      6.04E-19      6.04E-19
5755.67      6.04E-19      6.04E-19
5756.67      6.05E-19      6.05E-19
5757.67      6.05E-19      6.05E-19
5758.67      6.05E-19      6.05E-19
5759.67      6.05E-19      6.05E-19
5760.67      6.05E-19      6.05E-19
5761.67      6.06E-19      6.06E-19
5762.67      6.06E-19      6.06E-19
5763.67      6.06E-19      6.06E-19
5764.67      6.06E-19      6.06E-19
5765.67      6.06E-19      6.06E-19
5766.67      6.07E-19      6.07E-19
5767.67      6.07E-19      6.07E-19
5768.67      6.07E-19      6.07E-19
5769.67      6.07E-19      6.07E-19
5770.67      6.07E-19      6.07E-19
5771.67      6.08E-19      6.08E-19
5772.67      6.08E-19      6.08E-19
5773.67      6.08E-19      6.08E-19
5774.67      6.08E-19      6.08E-19
5775.67      6.08E-19      6.08E-19
5776.67      6.09E-19      6.09E-19
5777.67      6.09E-19      6.09E-19
5778.67      6.09E-19      6.09E-19
5779.67      6.09E-19      6.09E-19
5780.67      6.09E-19      6.09E-19
5781.67      6.10E-19      6.10E-19
5782.67      6.10E-19      6.10E-19
5783.67      6.10E-19      6.10E-19
5784.67      6.10E-19      6.10E-19
5785.67      6.10E-19      6.10E-19
5786.67      6.11E-19      6.11E-19
5787.67      6.11E-19      6.11E-19
5788.67      6.11E-19      6.11E-19
5789.67      6.11E-19      6.11E-19
5790.68      6.11E-19      6.11E-19
5791.68      6.12E-19      6.12E-19
5792.68      6.12E-19      6.12E-19
5793.68      6.12E-19      6.12E-19
5794.68      6.12E-19      6.12E-19
5795.68      6.12E-19      6.12E-19
5796.68      6.13E-19      6.13E-19
5797.68      6.13E-19      6.13E-19
5798.68      6.13E-19      6.13E-19
5799.68      6.13E-19      6.13E-19
5800.68      6.13E-19      6.13E-19
5801.68      6.14E-19      6.14E-19
5802.68      6.14E-19      6.14E-19
5803.68      6.14E-19      6.14E-19
5804.68      6.14E-19      6.14E-19
5805.68      6.14E-19      6.14E-19
5806.68      6.15E-19      6.15E-19
5807.68      6.15E-19      6.15E-19
5808.68      6.15E-19      6.15E-19
5809.68      6.15E-19      6.15E-19
5810.68      6.15E-19      6.15E-19
5811.68      6.16E-19      6.16E-19
5812.68      6.16E-19      6.16E-19
5813.68      6.16E-19      6.16E-19
5814.68      6.16E-19      6.16E-19
5815.68      6.16E-19      6.16E-19
5816.68      6.17E-19      6.17E-19
5817.68      6.17E-19      6.17E-19
5818.68      6.17E-19      6.17E-19
5819.68      6.17E-19      6.17E-19
5820.68      6.17E-19      6.17E-19
5821.68      6.18E-19      6.18E-19
5822.68      6.18E-19      6.18E-19
5823.68      6.18E-19      6.18E-19
5824.68      6.18E-19      6.18E-19
5825.68      6.18E-19      6.18E-19
5826.68      6.19E-19      6.19E-19
5827.68      6.19E-19      6.19E-19
5828.68      6.19E-19      6.19E-19
5829.68      6.19E-19      6.19E-19
5830.68      6.19E-19      6.19E-19
5831.68      6.20E-19      6.20E-19
5832.68      6.20E-19      6.20E-19
5833.68      6.20E-19      6.20E-19
5834.68      6.20E-19      6.20E-19
5835.68      6.20E-19      6.20E-19
5836.68      6.20E-19      6.20E-19
5837.68      6.21E-19      6.21E-19
5838.68      6.21E-19      6.21E-19
5839.68      6.21E-19      6.21E-19
5840.68      6.21E-19      6.21E-19
5841.68      6.21E-19      6.21E-19
5842.68      6.22E-19      6.22E-19
5843.68      6.22E-19      6.22E-19
5844.68      6.22E-19      6.22E-19
5845.68      6.22E-19      6.22E-19
5846.68      6.22E-19      6.22E-19
5847.68      6.23E-19      6.23E-19
5848.68      6.23E-19      6.23E-19
5849.68      6.23E-19      6.23E-19
5850.68      6.23E-19      6.23E-19
5851.68      6.23E-19      6.23E-19
5852.68      6.24E-19      6.24E-19
5853.68      6.24E-19      6.24E-19
5854.68      6.24E-19      6.24E-19
5855.68      6.24E-19      6.24E-19
5856.68      6.24E-19      6.24E-19
5857.68      6.25E-19      6.25E-19
5858.69      6.25E-19      6.25E-19
5859.69      6.25E-19      6.25E-19
5860.69      6.25E-19      6.25E-19
5861.69      6.25E-19      6.25E-19
5862.69      6.26E-19      6.26E-19
5863.69      6.26E-19      6.26E-19
5864.69      6.26E-19      6.26E-19
5865.69      6.26E-19      6.26E-19
5866.69      6.26E-19      6.26E-19
5867.69      6.27E-19      6.27E-19
5868.69      6.27E-19      6.27E-19
5869.69      6.27E-19      6.27E-19
5870.69      6.27E-19      6.27E-19
5871.69      6.27E-19      6.27E-19
5872.69      6.28E-19      6.28E-19
5873.69      6.28E-19      6.28E-19
